"activity" "subject" "variable" "mean"
"WALKING" 9 "fBodyAccJerk_meanFreq___X" -0.219176266215278
"WALKING" 9 "fBodyAccJerk_meanFreq___Y" -0.296107744084757
"WALKING" 9 "fBodyAccJerk_meanFreq___Z" -0.290292303180208
"WALKING" 9 "fBodyGyro_mean___X" -0.639863219559028
"WALKING" 9 "fBodyGyro_mean___Y" -0.683924287600694
"WALKING" 9 "fBodyGyro_mean___Z" -0.612680463163889
"WALKING" 9 "fBodyGyro_std___X" -0.690689895534722
"WALKING" 9 "fBodyGyro_std___Y" -0.667203220760417
"WALKING" 9 "fBodyGyro_std___Z" -0.619468634127778
"WALKING" 9 "fBodyGyro_meanFreq___X" -0.205909254584222
"WALKING" 9 "fBodyGyro_meanFreq___Y" -0.240880440259861
"WALKING" 9 "fBodyGyro_meanFreq___Z" -0.196153280691528
"WALKING" 9 "fBodyAccMag_mean__" -0.553186448295139
"WALKING" 9 "fBodyAccMag_std__" -0.624456827182986
"WALKING" 9 "fBodyAccMag_meanFreq__" -0.00358269125034722
"WALKING" 9 "fBodyBodyAccJerkMag_mean__" -0.609193721940625
"WALKING" 9 "fBodyBodyAccJerkMag_std__" -0.611619343190972
"WALKING" 9 "fBodyBodyAccJerkMag_meanFreq__" 0.0983598303289236
"WALKING" 9 "fBodyBodyGyroMag_mean__" -0.700863097986111
"WALKING" 9 "fBodyBodyGyroMag_std__" -0.697729432621528
"WALKING" 9 "fBodyBodyGyroMag_meanFreq__" -0.108828634535764
"WALKING" 9 "fBodyBodyGyroJerkMag_mean__" -0.786473954201389
"WALKING" 9 "fBodyBodyGyroJerkMag_std__" -0.801296292638889
"WALKING" 9 "fBodyBodyGyroJerkMag_meanFreq__" 0.0927763736788194
"WALKING" 10 "tBodyAcc_mean___X" 0.27684847392517
"WALKING" 10 "tBodyAcc_mean___Y" -0.017835790552415
"WALKING" 10 "tBodyAcc_mean___Z" -0.111301532185714
"WALKING" 10 "tBodyAcc_std___X" -0.537807711163265
"WALKING" 10 "tBodyAcc_std___Y" -0.497405885644898
"WALKING" 10 "tBodyAcc_std___Z" -0.614776952226361
"WALKING" 10 "tGravityAcc_mean___X" 0.642905730306122
"WALKING" 10 "tGravityAcc_mean___Y" -0.0740248544557823
"WALKING" 10 "tGravityAcc_mean___Z" 0.0552047227876769
"WALKING" 10 "tGravityAcc_std___X" -0.965808126428571
"WALKING" 10 "tGravityAcc_std___Y" -0.95452407255102
"WALKING" 10 "tGravityAcc_std___Z" -0.938706428064626
"WALKING" 10 "tBodyAccJerk_mean___X" 0.0798108613061224
"WALKING" 10 "tBodyAccJerk_mean___Y" 0.0129143257457823
"WALKING" 10 "tBodyAccJerk_mean___Z" -0.0113556967940476
"WALKING" 10 "tBodyAccJerk_std___X" -0.52938321427551
"WALKING" 10 "tBodyAccJerk_std___Y" -0.540236619204728
"WALKING" 10 "tBodyAccJerk_std___Z" -0.750729260772109
"WALKING" 10 "tBodyGyro_mean___X" -0.0185023695936054
"WALKING" 10 "tBodyGyro_mean___Y" -0.0846403674590918
"WALKING" 10 "tBodyGyro_mean___Z" 0.0910265011879252
"WALKING" 10 "tBodyGyro_std___X" -0.67390558227449
"WALKING" 10 "tBodyGyro_std___Y" -0.591333155194558
"WALKING" 10 "tBodyGyro_std___Z" -0.598142328621088
"WALKING" 10 "tBodyGyroJerk_mean___X" -0.108150829882313
"WALKING" 10 "tBodyGyroJerk_mean___Y" -0.0424219983671769
"WALKING" 10 "tBodyGyroJerk_mean___Z" -0.0555521277515646
"WALKING" 10 "tBodyGyroJerk_std___X" -0.703243499727891
"WALKING" 10 "tBodyGyroJerk_std___Y" -0.768641779047619
"WALKING" 10 "tBodyGyroJerk_std___Z" -0.686800252738095
"WALKING" 10 "tBodyAccMag_mean__" -0.502500207000204
"WALKING" 10 "tBodyAccMag_std__" -0.545348810631551
"WALKING" 10 "tGravityAccMag_mean__" -0.502500207000204
"WALKING" 10 "tGravityAccMag_std__" -0.545348810631551
"WALKING" 10 "tBodyAccJerkMag_mean__" -0.57776193128833
"WALKING" 10 "tBodyAccJerkMag_std__" -0.529340480130272
"WALKING" 10 "tBodyGyroMag_mean__" -0.521819802352381
"WALKING" 10 "tBodyGyroMag_std__" -0.624408369413333
"WALKING" 10 "tBodyGyroJerkMag_mean__" -0.734465805340136
"WALKING" 10 "tBodyGyroJerkMag_std__" -0.768821828979592
"WALKING" 10 "fBodyAcc_mean___X" -0.532289464513605
"WALKING" 10 "fBodyAcc_mean___Y" -0.494651474235034
"WALKING" 10 "fBodyAcc_mean___Z" -0.655062273211565
"WALKING" 10 "fBodyAcc_std___X" -0.541170169070068
"WALKING" 10 "fBodyAcc_std___Y" -0.532135172812313
"WALKING" 10 "fBodyAcc_std___Z" -0.625871772082993
"WALKING" 10 "fBodyAcc_meanFreq___X" -0.156150832113776
"WALKING" 10 "fBodyAcc_meanFreq___Y" 0.0948129948809524
"WALKING" 10 "fBodyAcc_meanFreq___Z" 0.150687015615519
"WALKING" 10 "fBodyAccJerk_mean___X" -0.547243039827891
"WALKING" 10 "fBodyAccJerk_mean___Y" -0.555104553563503
"WALKING" 10 "fBodyAccJerk_mean___Z" -0.721689700769728
"WALKING" 10 "fBodyAccJerk_std___X" -0.553403478735408
"WALKING" 10 "fBodyAccJerk_std___Y" -0.556271725483333
"WALKING" 10 "fBodyAccJerk_std___Z" -0.77916817122449
"WALKING" 10 "fBodyAccJerk_meanFreq___X" -0.0313012983494898
"WALKING" 10 "fBodyAccJerk_meanFreq___Y" -0.148940675963605
"WALKING" 10 "fBodyAccJerk_meanFreq___Z" 0.0112385060119048
"WALKING" 10 "fBodyGyro_mean___X" -0.620379208870442
"WALKING" 10 "fBodyGyro_mean___Y" -0.64835059542517
"WALKING" 10 "fBodyGyro_mean___Z" -0.567456661721769
"WALKING" 10 "fBodyGyro_std___X" -0.692654261914966
"WALKING" 10 "fBodyGyro_std___Y" -0.565943677806122
"WALKING" 10 "fBodyGyro_std___Z" -0.645947720476871
"WALKING" 10 "fBodyGyro_meanFreq___X" -0.0663150945743537
"WALKING" 10 "fBodyGyro_meanFreq___Y" -0.0881515905938775
"WALKING" 10 "fBodyGyro_meanFreq___Z" -0.0500743540119048
"WALKING" 10 "fBodyAccMag_mean__" -0.518734046961905
"WALKING" 10 "fBodyAccMag_std__" -0.633196110969728
"WALKING" 10 "fBodyAccMag_meanFreq__" 0.173253569411224
"WALKING" 10 "fBodyBodyAccJerkMag_mean__" -0.515140810846939
"WALKING" 10 "fBodyBodyAccJerkMag_std__" -0.553027359614864
"WALKING" 10 "fBodyBodyAccJerkMag_meanFreq__" 0.163072697936429
"WALKING" 10 "fBodyBodyGyroMag_mean__" -0.661496552826531
"WALKING" 10 "fBodyBodyGyroMag_std__" -0.666014612598639
"WALKING" 10 "fBodyBodyGyroMag_meanFreq__" 0.0120855942278469
"WALKING" 10 "fBodyBodyGyroJerkMag_mean__" -0.767780095068027
"WALKING" 10 "fBodyBodyGyroJerkMag_std__" -0.787144257176871
"WALKING" 10 "fBodyBodyGyroJerkMag_meanFreq__" 0.153580253720748
"WALKING" 12 "tBodyAcc_mean___X" 0.27360872421875
"WALKING" 12 "tBodyAcc_mean___Y" -0.018337204411489
"WALKING" 12 "tBodyAcc_mean___Z" -0.106649116775
"WALKING" 12 "tBodyAcc_std___X" -0.583962207065
"WALKING" 12 "tBodyAcc_std___Y" -0.522040023435
"WALKING" 12 "tBodyAcc_std___Z" -0.699293531365625
"WALKING" 12 "tGravityAcc_mean___X" 0.69922245131875
"WALKING" 12 "tGravityAcc_mean___Y" 0.029976775735
"WALKING" 12 "tGravityAcc_mean___Z" 0.0330295544910625
"WALKING" 12 "tGravityAcc_std___X" -0.96738343446875
"WALKING" 12 "tGravityAcc_std___Y" -0.9605729084375
"WALKING" 12 "tGravityAcc_std___Z" -0.9468085636875
"WALKING" 12 "tBodyAccJerk_mean___X" 0.070430311315625
"WALKING" 12 "tBodyAccJerk_mean___Y" 0.0053115377979375
"WALKING" 12 "tBodyAccJerk_mean___Z" 0.0003081123684
"WALKING" 12 "tBodyAccJerk_std___X" -0.582418267596875
"WALKING" 12 "tBodyAccJerk_std___Y" -0.571359817082031
"WALKING" 12 "tBodyAccJerk_std___Z" -0.79262193625
"WALKING" 12 "tBodyGyro_mean___X" -0.0628663472537188
"WALKING" 12 "tBodyGyro_mean___Y" -0.0592027333975
"WALKING" 12 "tBodyGyro_mean___Z" 0.0960742146838125
"WALKING" 12 "tBodyGyro_std___X" -0.727881704983125
"WALKING" 12 "tBodyGyro_std___Y" -0.73506282621875
"WALKING" 12 "tBodyGyro_std___Z" -0.671057678528125
"WALKING" 12 "tBodyGyroJerk_mean___X" -0.0731134377315625
"WALKING" 12 "tBodyGyroJerk_mean___Y" -0.043678823491875
"WALKING" 12 "tBodyGyroJerk_mean___Z" -0.0574585039485312
"WALKING" 12 "tBodyGyroJerk_std___X" -0.709726149496875
"WALKING" 12 "tBodyGyroJerk_std___Y" -0.8112325993125
"WALKING" 12 "tBodyGyroJerk_std___Z" -0.749351860259375
"WALKING" 12 "tBodyAccMag_mean__" -0.559586545675313
"WALKING" 12 "tBodyAccMag_std__" -0.5743864944925
"WALKING" 12 "tGravityAccMag_mean__" -0.559586545675313
"WALKING" 12 "tGravityAccMag_std__" -0.5743864944925
"WALKING" 12 "tBodyAccJerkMag_mean__" -0.6300504918575
"WALKING" 12 "tBodyAccJerkMag_std__" -0.566365683597188
"WALKING" 12 "tBodyGyroMag_mean__" -0.63166805889875
"WALKING" 12 "tBodyGyroMag_std__" -0.68485805678325
"WALKING" 12 "tBodyGyroJerkMag_mean__" -0.77729447821875
"WALKING" 12 "tBodyGyroJerkMag_std__" -0.7863865328125
"WALKING" 12 "fBodyAcc_mean___X" -0.578920210879375
"WALKING" 12 "fBodyAcc_mean___Y" -0.523287078731563
"WALKING" 12 "fBodyAcc_mean___Z" -0.7266403145
"WALKING" 12 "fBodyAcc_std___X" -0.586922577889687
"WALKING" 12 "fBodyAcc_std___Y" -0.553076639139062
"WALKING" 12 "fBodyAcc_std___Z" -0.709983235125
"WALKING" 12 "fBodyAcc_meanFreq___X" -0.183738216351156
"WALKING" 12 "fBodyAcc_meanFreq___Y" 0.0444598424159375
"WALKING" 12 "fBodyAcc_meanFreq___Z" 0.0689109866546875
"WALKING" 12 "fBodyAccJerk_mean___X" -0.599109317756219
"WALKING" 12 "fBodyAccJerk_mean___Y" -0.591296422972219
"WALKING" 12 "fBodyAccJerk_mean___Z" -0.7754265825625
"WALKING" 12 "fBodyAccJerk_std___X" -0.602960063359688
"WALKING" 12 "fBodyAccJerk_std___Y" -0.579168053712969
"WALKING" 12 "fBodyAccJerk_std___Z" -0.80858300040625
"WALKING" 12 "fBodyAccJerk_meanFreq___X" -0.046619864264875
"WALKING" 12 "fBodyAccJerk_meanFreq___Y" -0.204694170128437
"WALKING" 12 "fBodyAccJerk_meanFreq___Z" -0.097564019993875
"WALKING" 12 "fBodyGyro_mean___X" -0.661246826087188
"WALKING" 12 "fBodyGyro_mean___Y" -0.74479814778125
"WALKING" 12 "fBodyGyro_mean___Z" -0.657369914584375
"WALKING" 12 "fBodyGyro_std___X" -0.750393858303125
"WALKING" 12 "fBodyGyro_std___Y" -0.7334567315
"WALKING" 12 "fBodyGyro_std___Z" -0.70823315425
"WALKING" 12 "fBodyGyro_meanFreq___X" -0.084349829508125
"WALKING" 12 "fBodyGyro_meanFreq___Y" -0.107309871566031
"WALKING" 12 "fBodyGyro_meanFreq___Z" -0.064849391596875
"WALKING" 12 "fBodyAccMag_mean__" -0.55928367746625
"WALKING" 12 "fBodyAccMag_std__" -0.65053328158
"WALKING" 12 "fBodyAccMag_meanFreq__" 0.0755926577467031
"WALKING" 12 "fBodyBodyAccJerkMag_mean__" -0.564239194378438
"WALKING" 12 "fBodyBodyAccJerkMag_std__" -0.571614888155312
"WALKING" 12 "fBodyBodyAccJerkMag_meanFreq__" 0.126323612300937
"WALKING" 12 "fBodyBodyGyroMag_mean__" -0.717311676745625
"WALKING" 12 "fBodyBodyGyroMag_std__" -0.719438065809375
"WALKING" 12 "fBodyBodyGyroMag_meanFreq__" -0.0455357170932187
"WALKING" 12 "fBodyBodyGyroJerkMag_mean__" -0.78990285099375
"WALKING" 12 "fBodyBodyGyroJerkMag_std__" -0.7973614576875
"WALKING" 12 "fBodyBodyGyroJerkMag_meanFreq__" 0.0705873609285625
"WALKING" 13 "tBodyAcc_mean___X" 0.27456972840796
"WALKING" 13 "tBodyAcc_mean___Y" -0.0183337873806468
"WALKING" 13 "tBodyAcc_mean___Z" -0.108167276572637
"WALKING" 13 "tBodyAcc_std___X" -0.685015769826368
"WALKING" 13 "tBodyAcc_std___Y" -0.570516379262438
"WALKING" 13 "tBodyAcc_std___Z" -0.566126913374129
"WALKING" 13 "tGravityAcc_mean___X" 0.740673476960199
"WALKING" 13 "tGravityAcc_mean___Y" -0.106657735422886
"WALKING" 13 "tGravityAcc_mean___Z" 0.0149105014577114
"WALKING" 13 "tGravityAcc_std___X" -0.966599756965174
"WALKING" 13 "tGravityAcc_std___Y" -0.954139544527363
"WALKING" 13 "tGravityAcc_std___Z" -0.931027952238806
"WALKING" 13 "tBodyAccJerk_mean___X" 0.0814934388044776
"WALKING" 13 "tBodyAccJerk_mean___Y" 0.00147366212280099
"WALKING" 13 "tBodyAccJerk_mean___Z" -0.0192572187473682
"WALKING" 13 "tBodyAccJerk_std___X" -0.70494031299005
"WALKING" 13 "tBodyAccJerk_std___Y" -0.671071052075522
"WALKING" 13 "tBodyAccJerk_std___Z" -0.725278078975124
"WALKING" 13 "tBodyGyro_mean___X" -0.0505002185575124
"WALKING" 13 "tBodyGyro_mean___Y" -0.0695801036455721
"WALKING" 13 "tBodyGyro_mean___Z" 0.11224704484791
"WALKING" 13 "tBodyGyro_std___X" -0.773903734527363
"WALKING" 13 "tBodyGyro_std___Y" -0.641849236631841
"WALKING" 13 "tBodyGyro_std___Z" -0.683503760268657
"WALKING" 13 "tBodyGyroJerk_mean___X" -0.0894616084467662
"WALKING" 13 "tBodyGyroJerk_mean___Y" -0.0438266734373134
"WALKING" 13 "tBodyGyroJerk_mean___Z" -0.0584367238691542
"WALKING" 13 "tBodyGyroJerk_std___X" -0.789537639900498
"WALKING" 13 "tBodyGyroJerk_std___Y" -0.677463150542289
"WALKING" 13 "tBodyGyroJerk_std___Z" -0.799175403681592
"WALKING" 13 "tBodyAccMag_mean__" -0.604692369727861
"WALKING" 13 "tBodyAccMag_std__" -0.649879523726368
"WALKING" 13 "tGravityAccMag_mean__" -0.604692369727861
"WALKING" 13 "tGravityAccMag_std__" -0.649879523726368
"WALKING" 13 "tBodyAccJerkMag_mean__" -0.685342743343284
"WALKING" 13 "tBodyAccJerkMag_std__" -0.673907540048756
"WALKING" 13 "tBodyGyroMag_mean__" -0.622856960360199
"WALKING" 13 "tBodyGyroMag_std__" -0.666735106552239
"WALKING" 13 "tBodyGyroJerkMag_mean__" -0.726531313462687
"WALKING" 13 "tBodyGyroJerkMag_std__" -0.696233146947761
"WALKING" 13 "fBodyAcc_mean___X" -0.69574524778607
"WALKING" 13 "fBodyAcc_mean___Y" -0.60075739602408
"WALKING" 13 "fBodyAcc_mean___Z" -0.62073053910597
"WALKING" 13 "fBodyAcc_std___X" -0.681675390293532
"WALKING" 13 "fBodyAcc_std___Y" -0.58368124280796
"WALKING" 13 "fBodyAcc_std___Z" -0.572491137735075
"WALKING" 13 "fBodyAcc_meanFreq___X" -0.22702116621194
"WALKING" 13 "fBodyAcc_meanFreq___Y" -0.0758503614792537
"WALKING" 13 "fBodyAcc_meanFreq___Z" 0.00858453128457711
"WALKING" 13 "fBodyAccJerk_mean___X" -0.722932607556716
"WALKING" 13 "fBodyAccJerk_mean___Y" -0.693516914701493
"WALKING" 13 "fBodyAccJerk_mean___Z" -0.711999947524378
"WALKING" 13 "fBodyAccJerk_std___X" -0.712892402850746
"WALKING" 13 "fBodyAccJerk_std___Y" -0.66893984600403
"WALKING" 13 "fBodyAccJerk_std___Z" -0.737149575771144
"WALKING" 13 "fBodyAccJerk_meanFreq___X" -0.0170542409290547
"WALKING" 13 "fBodyAccJerk_meanFreq___Y" -0.209052512836318
"WALKING" 13 "fBodyAccJerk_meanFreq___Z" -0.146155236153483
"WALKING" 13 "fBodyGyro_mean___X" -0.736828557064677
"WALKING" 13 "fBodyGyro_mean___Y" -0.625975048920896
"WALKING" 13 "fBodyGyro_mean___Z" -0.688682979646766
"WALKING" 13 "fBodyGyro_std___X" -0.787260144975124
"WALKING" 13 "fBodyGyro_std___Y" -0.656132589965672
"WALKING" 13 "fBodyGyro_std___Z" -0.711815998059702
"WALKING" 13 "fBodyGyro_meanFreq___X" -0.143599726783582
"WALKING" 13 "fBodyGyro_meanFreq___Y" -0.0462625370199005
"WALKING" 13 "fBodyGyro_meanFreq___Z" -0.0899108322245721
"WALKING" 13 "fBodyAccMag_mean__" -0.647360093049254
"WALKING" 13 "fBodyAccMag_std__" -0.706758161343284
"WALKING" 13 "fBodyAccMag_meanFreq__" 0.0516989329004975
"WALKING" 13 "fBodyBodyAccJerkMag_mean__" -0.668685326051741
"WALKING" 13 "fBodyBodyAccJerkMag_std__" -0.682496575521194
"WALKING" 13 "fBodyBodyAccJerkMag_meanFreq__" 0.199763615146766
"WALKING" 13 "fBodyBodyGyroMag_mean__" -0.667463924885572
"WALKING" 13 "fBodyBodyGyroMag_std__" -0.728456241741294
"WALKING" 13 "fBodyBodyGyroMag_meanFreq__" 0.071257458941791
"WALKING" 13 "fBodyBodyGyroJerkMag_mean__" -0.692302573566667
"WALKING" 13 "fBodyBodyGyroJerkMag_std__" -0.723677100534826
"WALKING" 13 "fBodyBodyGyroJerkMag_meanFreq__" 0.177820450069204
"WALKING_DOWNSTAIRS" 1 "tBodyAcc_mean___X" 0.272154196428571
"WALKING_DOWNSTAIRS" 1 "tBodyAcc_mean___Y" -0.0153264487792857
"WALKING_DOWNSTAIRS" 1 "tBodyAcc_mean___Z" -0.0949711475357143
"WALKING_DOWNSTAIRS" 1 "tBodyAcc_std___X" -0.10438892475
"WALKING_DOWNSTAIRS" 1 "tBodyAcc_std___Y" -0.0102461790107143
"WALKING_DOWNSTAIRS" 1 "tBodyAcc_std___Z" -0.116902427035714
"WALKING_DOWNSTAIRS" 1 "tGravityAcc_mean___X" 0.905800576071429
"WALKING_DOWNSTAIRS" 1 "tGravityAcc_mean___Y" -0.330026645
"WALKING_DOWNSTAIRS" 1 "tGravityAcc_mean___Z" -0.0941463448928571
"WALKING_DOWNSTAIRS" 1 "tGravityAcc_std___X" -0.957048614642857
"WALKING_DOWNSTAIRS" 1 "tGravityAcc_std___Y" -0.945034861071429
"WALKING_DOWNSTAIRS" 1 "tGravityAcc_std___Z" -0.906579158214286
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk_mean___X" 0.0628772325714286
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk_mean___Y" 0.0243084681678571
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk_mean___Z" -0.0161821921428571
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk_std___X" -0.156114020335714
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk_std___Y" -0.199718153632143
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerk_std___Z" -0.476050511428571
"WALKING_DOWNSTAIRS" 1 "tBodyGyro_mean___X" 0.00793679635714286
"WALKING_DOWNSTAIRS" 1 "tBodyGyro_mean___Y" -0.124194573607143
"WALKING_DOWNSTAIRS" 1 "tBodyGyro_mean___Z" 0.0749974305928571
"WALKING_DOWNSTAIRS" 1 "tBodyGyro_std___X" -0.505927252857143
"WALKING_DOWNSTAIRS" 1 "tBodyGyro_std___Y" -0.0722302850357143
"WALKING_DOWNSTAIRS" 1 "tBodyGyro_std___Z" -0.264048974032143
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_mean___X" -0.121134045164286
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_mean___Y" -0.0704164515642857
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_mean___Z" -0.0169168070785714
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_std___X" -0.528469100357143
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_std___Y" -0.389002888178571
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_std___Z" -0.383401011071429
"WALKING_DOWNSTAIRS" 1 "tBodyAccMag_mean__" -0.0140828025671429
"WALKING_DOWNSTAIRS" 1 "tBodyAccMag_std__" -0.101515471785714
"WALKING_DOWNSTAIRS" 1 "tGravityAccMag_mean__" -0.0140828025671429
"WALKING_DOWNSTAIRS" 1 "tGravityAccMag_std__" -0.101515471785714
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerkMag_mean__" -0.219716752860714
"WALKING_DOWNSTAIRS" 1 "tBodyAccJerkMag_std__" -0.173363865521429
"WALKING_DOWNSTAIRS" 1 "tBodyGyroMag_mean__" -0.0916624324642857
"WALKING_DOWNSTAIRS" 1 "tBodyGyroMag_std__" -0.204749539785714
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerkMag_mean__" -0.405708505357143
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerkMag_std__" -0.461512406071429
"WALKING_DOWNSTAIRS" 1 "fBodyAcc_mean___X" -0.113658525846429
"WALKING_DOWNSTAIRS" 1 "fBodyAcc_mean___Y" -0.0742782819
"WALKING_DOWNSTAIRS" 1 "fBodyAcc_mean___Z" -0.296473813678571
"WALKING_DOWNSTAIRS" 1 "fBodyAcc_std___X" -0.103948089932143
"WALKING_DOWNSTAIRS" 1 "fBodyAcc_std___Y" -0.0455758867178571
"WALKING_DOWNSTAIRS" 1 "fBodyAcc_std___Z" -0.112452208571429
"WALKING_DOWNSTAIRS" 1 "fBodyAcc_meanFreq___X" -0.345588052025
"WALKING_DOWNSTAIRS" 1 "fBodyAcc_meanFreq___Y" 0.00230389108928571
"WALKING_DOWNSTAIRS" 1 "fBodyAcc_meanFreq___Z" -0.0355046021071429
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_mean___X" -0.184777986714286
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_mean___Y" -0.22808852075
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_mean___Z" -0.434256061428571
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_std___X" -0.202478678509643
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_std___Y" -0.224905915296429
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_std___Z" -0.516095982857143
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_meanFreq___X" -0.306332560821429
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_meanFreq___Y" -0.3787996255
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk_meanFreq___Z" -0.2062455765
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_mean___X" -0.423577624642857
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_mean___Y" -0.186405372785714
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_mean___Z" -0.178911898535714
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_std___X" -0.535530097142857
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_std___Y" -0.0339426658214286
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_std___Z" -0.362665404285714
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_meanFreq___X" -0.167386886825
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_meanFreq___Y" -0.138687357
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_meanFreq___Z" -0.0690434726071429
"WALKING_DOWNSTAIRS" 1 "fBodyAccMag_mean__" -0.06760317325
"WALKING_DOWNSTAIRS" 1 "fBodyAccMag_std__" -0.264349880378571
"WALKING_DOWNSTAIRS" 1 "fBodyAccMag_meanFreq__" 0.0622787128796429
"WALKING_DOWNSTAIRS" 1 "fBodyBodyAccJerkMag_mean__" -0.119701861678571
"WALKING_DOWNSTAIRS" 1 "fBodyBodyAccJerkMag_std__" -0.254298875903571
"WALKING_DOWNSTAIRS" 1 "fBodyBodyAccJerkMag_meanFreq__" 0.0667480923
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroMag_mean__" -0.248337149392857
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroMag_std__" -0.324706683214286
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroMag_meanFreq__" 0.157159054428571
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroJerkMag_mean__" -0.435965402464286
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroJerkMag_std__" -0.537559601428571
"WALKING_DOWNSTAIRS" 1 "fBodyBodyGyroJerkMag_meanFreq__" 0.215462239928571
"WALKING_DOWNSTAIRS" 3 "tBodyAcc_mean___X" 0.273428719636364
"WALKING_DOWNSTAIRS" 3 "tBodyAcc_mean___Y" -0.017856067384956
"WALKING_DOWNSTAIRS" 3 "tBodyAcc_mean___Z" -0.106492632429097
"WALKING_DOWNSTAIRS" 3 "tBodyAcc_std___X" -0.623413602046921
"WALKING_DOWNSTAIRS" 3 "tBodyAcc_std___Y" -0.480015920697654
"WALKING_DOWNSTAIRS" 3 "tBodyAcc_std___Z" -0.653625579293255
"WALKING_DOWNSTAIRS" 3 "tGravityAcc_mean___X" 0.707814353343108
"WALKING_DOWNSTAIRS" 3 "tGravityAcc_mean___Y" -0.0260590480328739
"WALKING_DOWNSTAIRS" 3 "tGravityAcc_mean___Z" 0.0480937904190616
"WALKING_DOWNSTAIRS" 3 "tGravityAcc_std___X" -0.966457565630499
"WALKING_DOWNSTAIRS" 3 "tGravityAcc_std___Y" -0.9445645371261
"WALKING_DOWNSTAIRS" 3 "tGravityAcc_std___Z" -0.926966278211144
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk_mean___X" 0.0701731261988856
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk_mean___Y" 0.0144664329060411
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk_mean___Z" -0.000526818872875366
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk_std___X" -0.635484688041056
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk_std___Y" -0.55721186773783
"WALKING_DOWNSTAIRS" 3 "tBodyAccJerk_std___Z" -0.796066240234604
"WALKING_DOWNSTAIRS" 3 "tBodyGyro_mean___X" -0.0248490682828446
"WALKING_DOWNSTAIRS" 3 "tBodyGyro_mean___Y" -0.0743565308442815
"WALKING_DOWNSTAIRS" 3 "tBodyGyro_mean___Z" 0.0866875497119062
"WALKING_DOWNSTAIRS" 3 "tBodyGyro_std___X" -0.699262195705865
"WALKING_DOWNSTAIRS" 3 "tBodyGyro_std___Y" -0.76302218170088
"WALKING_DOWNSTAIRS" 3 "tBodyGyro_std___Z" -0.709483440322581
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_mean___X" -0.0991554609633431
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_mean___Y" -0.0401923943695015
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_mean___Z" -0.0521178264170088
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_std___X" -0.689328428607038
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_std___Y" -0.842659862111437
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_std___Z" -0.743028500565982
"WALKING_DOWNSTAIRS" 3 "tBodyAccMag_mean__" -0.563140802770059
"WALKING_DOWNSTAIRS" 3 "tBodyAccMag_std__" -0.591224780306452
"WALKING_DOWNSTAIRS" 3 "tGravityAccMag_mean__" -0.563140802770059
